work_year,job_title,experience_level,employment_type,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,source,employer
2025-05-21T13:36:47+0300,Ночной ревизор,Unknown,Unknown,95000 - 110000 RUR,RUR,95000,Москва,,RU,Unknown,hh_api,МосТАБАК
2025-05-21T14:12:20+0300,"Data Scientist, Anti-Fraud, Ozon Bank",Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Ozon
2025-05-13T16:32:54+0300,Системный / Full Stack Аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ГК «ТРАССА»
2025-05-15T15:28:37+0300,CRM Директор/ Директор по клиентскому опыту,Unknown,Unknown,350000 - None RUR,RUR,350000,Москва,,RU,Unknown,hh_api,LONMADI JSC / ЛОНМАДИ
2025-05-15T15:55:54+0300,Аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Биннофарм Групп
2025-05-16T10:57:58+0300,Ведущий разработчик 1С,Unknown,Unknown,390000 - 425600 RUR,RUR,390000,Москва,,RU,Unknown,hh_api,Sminex
2025-05-19T16:50:47+0300,Категорийный менеджер (декоративная косметика),Unknown,Unknown,Не указано,указано,0,Новосибирск,,RU,Unknown,hh_api,"Подружка, сеть магазинов"
2025-05-22T13:18:20+0300,Project Manager (Ads Platform),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,WILDBERRIES
2025-05-05T12:27:47+0300,Junior Digital Planner,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Рекламное агентство Starlink
2025-05-20T17:38:59+0300,Финансовый менеджер,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ТИКОмпани
2025-05-21T15:18:33+0300,Руководитель отдела продаж,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ЗАБОРОФФ
2025-05-16T15:05:31+0300,Продуктовый аналитик (онлайн-продажи) | E-commerce Product analyst,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Альфа-Банк
2025-05-22T12:26:10+0300,Портфельный менеджер,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,МТС Финтех
2025-05-12T18:35:34+0300,Data Analyst - стажер в банк,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,FutureToday
2025-05-15T17:26:18+0300,Руководитель отдела маркетинга (девелопмент),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,UREMONT
2025-05-19T10:32:41+0300,Старший финансовый аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Lamoda
2025-04-28T09:54:22+0300,Консультант по исследованиям,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ГФК-Русь
2025-04-23T17:53:28+0300,Младший аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ГКУ Инфогород
2025-04-25T17:48:29+0300,Backend-разработчик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ТестОпс
2025-05-13T13:16:52+0300,ACRM аналитик,Unknown,Unknown,242000 RUR,RUR,242000,Москва,,RU,Unknown,hh_api,LIAN
2025-05-20T10:40:04+0300,Sales specialist (детские товары),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Херинкс Трейд Солюшенс Рус
2025-05-19T08:36:17+0300,Аналитик мастер данных,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Avanta Россия
2025-04-30T12:46:43+0300,Системный аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,HOLODILNIK.RU
2025-04-30T13:10:40+0300,Sales Manager / Менеджер по продаже рекламы,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Plazkart
2025-05-15T15:26:37+0300,Аналитик данных,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,WILDBERRIES
2025-05-21T10:15:55+0300,Младший медиааналитик (телеканал Солнце),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,МЕДИА1
2025-05-05T17:55:33+0300,Аналитик данных (Управление экспертизы и поддержки процессов),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Банк ВТБ (ПАО)
2025-05-12T14:30:46+0300,Ведущий аналитик,Unknown,Unknown,210000 - 250000 RUR,RUR,210000,Москва,,RU,Unknown,hh_api,СИБЕР
2025-05-22T10:04:38+0300,HR-бизнес-партнер (HR BP),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,КСОР
2025-05-22T12:21:18+0300,Бизнес-аналитик (Финансовый анализ),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Спортмастер
2025-04-29T10:07:31+0300,Продуктовый аналитик (Промо) | Product Analyst (Promo),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,AliExpress
2025-05-22T17:11:53+0300,Менеджер по работе с маркетплейсами,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,OBI
2025-05-20T12:39:24+0300,Координатор отдела обучения / менеджер отдела обучения,Unknown,Unknown,80000 - 130000 RUR,RUR,80000,Москва,,RU,Unknown,hh_api,Вай Тай
2025-05-20T11:24:58+0300,Аналитик в отдел закупок,Unknown,Unknown,80000 - 100000 RUR,RUR,80000,Москва,,RU,Unknown,hh_api,Лунда
2025-05-06T16:50:06+0300,Бизнес-аналитик в VK,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,VK
2025-05-12T15:30:25+0300,Бизнес-аналитик,Unknown,Unknown,200000 RUR,RUR,200000,Москва,,RU,Unknown,hh_api,ЭСАБ
2025-05-14T21:28:32+0300,YouTube-продюсер,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Movavi
2025-05-15T14:31:33+0300,Руководитель отдела маркетинга в Farolero.travel,Unknown,Unknown,180000 - None RUR,RUR,180000,Москва,,RU,Unknown,hh_api,Marketlead
2025-05-16T09:57:38+0300,Data Analyst в команду Чековой аналитики,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,X5 Tech
2025-05-19T10:10:15+0300,Strategic Planning Intern / Стажер в отдел стратегического планирования,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,RoRe Group
2025-05-19T15:12:41+0300,Финансовый аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,"МАГНИТ, Розничная сеть"
2025-05-13T12:21:02+0300,Стажер в департамент PR,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,NF Group
2025-05-06T13:50:37+0300,Аналитик в Московский транспорт (стажер),Unknown,Unknown,54000 RUR,RUR,54000,Москва,,RU,Unknown,hh_api,Правительство Москвы
2025-05-07T18:17:34+0300,Аналитик данных (главный специалист),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Правительство Москвы
2025-05-22T16:56:10+0300,Systems Analyst Middle+/Senior,Unknown,Unknown,3300 - None USD,USD,3300,Москва,,RU,Unknown,hh_api,Americor Funding Inc
2025-05-21T17:20:25+0300,Payroll аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ПИК-специализированный застройщик
2025-05-22T13:11:22+0300,Аналитик Hadoop/Greenplum,Unknown,Unknown,300000 RUR,RUR,300000,Москва,,RU,Unknown,hh_api,Techno Diasoft
2025-05-07T09:47:48+0300,Начальник отдела аналитики и развития отчетности,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,МТС
2025-05-21T15:45:39+0300,Охранник на видеонаблюдение (Аналитик),Unknown,Unknown,90000 - 90000 RUR,RUR,90000,Москва,,RU,Unknown,hh_api,"ВОЛЬФ, ЧОП"
2025-05-22T17:28:44+0300,Системный аналитик (OpenStack),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Umbrella IT
2025-04-28T12:32:22+0300,Управляющий директор по эффективности и аналитике операционного блока,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,МегаФон
2025-05-07T13:55:45+0300,Трафик-менеджер,Unknown,Unknown,120000 - 180000 RUR,RUR,120000,Москва,,RU,Unknown,hh_api,Иванский Егор Валерьевич
2025-05-19T12:52:32+0300,Менеджер Wildberries,Unknown,Unknown,120000 - None RUR,RUR,120000,Москва,,RU,Unknown,hh_api,AddOne
2025-05-20T09:44:08+0300,Химик-технолог/химик-аналитик,Unknown,Unknown,Не указано,указано,0,Зеленоград,,RU,Unknown,hh_api,"ХИММЕД, Химическая компания"
2025-05-07T10:20:15+0300,Стажер / Intern (маркетинговые исследования),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ORO
2025-05-21T10:19:17+0300,Категорийный менеджер,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Villeroy & Boch Tableware division
2025-05-22T13:08:23+0300,Аналитик данных,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ГКУ Инфогород
2025-04-24T11:08:06+0300,Аналитик данных (Junior),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Банк ВТБ (ПАО)
2025-04-30T12:47:41+0300,Бизнес-аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,HOLODILNIK.RU
2025-05-04T15:32:57+0300,Руководитель направления/Инвестиционный аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ANCOR
2025-05-05T15:45:35+0300,Аналитик в команду Клиентского опыта,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,VK
2025-05-22T14:05:05+0300,Аналитик данных (Customer Experience),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Okko
2025-04-28T09:44:00+0300,Финансовый аналитик на расходы,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СберСпасибо
2025-04-28T09:51:35+0300,Маркетолог b2b,Unknown,Unknown,100000 - 130000 RUR,RUR,100000,Москва,,RU,Unknown,hh_api,Бизнес-Партнер
2025-05-20T23:51:48+0300,"Бизнес-аналитик (Junior/Middle, IT-компания)",Unknown,Unknown,100000 RUR,RUR,100000,Москва,,RU,Unknown,hh_api,Октопустех
2025-05-14T10:40:19+0300,Финансовый аналитик автопроката,Unknown,Unknown,60000 - None RUR,RUR,60000,Москва,,RU,Unknown,hh_api,VKCars.ru
2025-05-21T12:23:45+0300,Специалист по тендерам,Unknown,Unknown,115000 - 500000 RUR,RUR,115000,Москва,,RU,Unknown,hh_api,Центрстройсвет
